,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID	,Codeshare,Stops,Equipment
9766,AF,137,MSP,3858,MSY,3861,Y,0,E75 CR9
21418,DL,2009,MSP,3858,MSY,3861,Y,0,CR9 E75
36805,KL,3090,MSP,3858,MSY,3861,Y,0,E75 CR9
3580,9E,3976,DTW,3645,MSY,3861,,0,CR9
9480,AF,137,DTW,3645,MSY,3861,Y,0,319
20657,DL,2009,DTW,3645,MSY,3861,,0,319 M88
36597,KL,3090,DTW,3645,MSY,3861,Y,0,319 CR7
25083,FL,1316,FLL,3533,MSY,3861,Y,0,73C
63803,WN,4547,FLL,3533,MSY,3861,,0,73W 73C
6470,AA,24,PHL,3752,MSY,3861,Y,0,319 E90 E75
60088,US,5265,PHL,3752,MSY,3861,,0,3.19E+92
3589,9E,3976,LGA,3697,MSY,3861,,0,CR9
21140,DL,2009,LGA,3697,MSY,3861,,0,319
64612,WS,5416,LGA,3697,MSY,3861,Y,0,319 CR9
24969,FL,1316,BWI,3849,MSY,3861,Y,0,733
63618,WN,4547,BWI,3849,MSY,3861,,0,73H 733 73W
12008,AS,439,SLC,3536,MSY,3861,Y,0,319 320
21833,DL,2009,SLC,3536,MSY,3861,,0,319 320
64381,WN,4547,SAN,3731,MSY,3861,,0,73W
7926,AC,330,IAD,3714,MSY,3861,Y,0,ERJ CR7 738 E70 739
38436,LH,3320,IAD,3714,MSY,3861,Y,0,738 739
56661,UA,5209,IAD,3714,MSY,3861,,0,738 739
5119,AA,24,DCA,3520,MSY,3861,Y,0,E70 E75
58975,US,5265,DCA,3520,MSY,3861,Y,0,E70 E75
25555,FL,1316,TPA,3646,MSY,3861,Y,0,73W 733
64539,WN,4547,TPA,3646,MSY,3861,,0,73W 733
25274,FL,1316,MDW,3747,MSY,3861,Y,0,73W
64112,WN,4547,MDW,3747,MSY,3861,,0,73H 73W
63545,WN,4547,BNA,3690,MSY,3861,,0,73W 73C 733
4722,AA,24,AUS,3673,MSY,3861,,0,
63500,WN,4547,AUS,3673,MSY,3861,,0,73W 735
25021,FL,1316,DAL,3502,MSY,3861,Y,0,73W 73C
63682,WN,4547,DAL,3502,MSY,3861,,0,73W 73C  735
25532,FL,1316,STL,3678,MSY,3861,Y,0,73W
64503,WN,4547,STL,3678,MSY,3861,,0,73W 73C
25111,FL,1316,HOU,3566,MSY,3861,Y,0,735 73W 73C 733
63862,WN,4547,HOU,3566,MSY,3861,,0,735 73W 73C 733
25200,FL,1316,MCI,3458,MSY,3861,Y,0,73W
64029,WN,4547,MCI,3458,MSY,3861,,0,73W
55998,UA,5209,CLE,3486,MSY,3861,Y,0,ERJ
20505,DL,2009,CVG,3488,MSY,3861,Y,0,ERJ
21074,DL,2009,LAX,3484,OAK,3453,Y,0,CR7
25172,FL,1316,LAX,3484,OAK,3453,,0,73W
63981,WN,4547,LAX,3484,OAK,3453,,0,73W 733 73C
43529,NK,4687,ORD,3830,OAK,3453,,0,319
43379,NK,4687,DFW,3670,OAK,3453,,0,319
63730,WN,4547,DEN,3751,OAK,3453,,0,73W
14081,B6,3029,JFK,3797,OAK,3453,,0,320
6755,AA,24,SEA,3577,OAK,3453,Y,0,737
11948,AS,439,SEA,3577,OAK,3453,,0,73H 73G 734
25474,FL,1316,SEA,3577,OAK,3453,Y,0,73W
64421,WN,4547,SEA,3577,OAK,3453,,0,73W 73C
25153,FL,1316,LAS,3877,OAK,3453,Y,0,73W
43461,NK,4687,LAS,3877,OAK,3453,,0,319 320
63945,WN,4547,LAS,3877,OAK,3453,,0,73C 73W 738 73H
6560,AA,24,PHX,3462,OAK,3453,,0,319
25402,FL,1316,PHX,3462,OAK,3453,Y,0,738
60178,US,5265,PHX,3462,OAK,3453,,0,319
64290,WN,4547,PHX,3462,OAK,3453,,0,733 73C 73W 738 73H
25338,FL,1316,MSP,3858,OAK,3453,Y,0,73W
21834,DL,2009,SLC,3536,OAK,3453,,0,319 320
25498,FL,1316,SLC,3536,OAK,3453,Y,0,73W
64458,WN,4547,SLC,3536,OAK,3453,,0,73W 73C 733
64382,WN,4547,SAN,3731,OAK,3453,,0,73C 73W 733
25275,FL,1316,MDW,3747,OAK,3453,Y,0,73W
64113,WN,4547,MDW,3747,OAK,3453,,0,73W
5526,AA,24,HNL,3728,OAK,3453,Y,0,737
11658,AS,439,HNL,3728,OAK,3453,,0,73H
30637,HA,2688,HNL,3728,OAK,3453,,0,763
6379,AA,24,PDX,3720,OAK,3453,Y,0,DH4
11831,AS,439,PDX,3720,OAK,3453,Y,0,DH4
25387,FL,1316,PDX,3720,OAK,3453,Y,0,73C 73W
64247,WN,4547,PDX,3720,OAK,3453,,0,73W 73C 733
24911,FL,1316,AUS,3673,OAK,3453,Y,0,73W
63501,WN,4547,AUS,3673,OAK,3453,,0,73W
63863,WN,4547,HOU,3566,OAK,3453,,0,73W
64030,WN,4547,MCI,3458,OAK,3453,,0,73W
25512,FL,1316,SNA,3867,OAK,3453,Y,0,73W
64476,WN,4547,SNA,3867,OAK,3453,,0,73W 73H
9158,AF,137,ATL,3682,SMF,3817,Y,0,757
20243,DL,2009,ATL,3682,SMF,3817,,0,757
36456,KL,3090,ATL,3682,SMF,3817,Y,0,757
61702,VS,5347,ATL,3682,SMF,3817,Y,0,757
5749,AA,24,LAX,3484,SMF,3817,Y,0,CRJ
11737,AS,439,LAX,3484,SMF,3817,Y,0,CRJ
21088,DL,2009,LAX,3484,SMF,3817,Y,0,CR7 CR9
57013,UA,5209,LAX,3484,SMF,3817,Y,0,CR7 CRJ
59535,US,5265,LAX,3484,SMF,3817,Y,0,CRJ
63988,WN,4547,LAX,3484,SMF,3817,,0,733 73C 73W
57384,UA,5209,ORD,3830,SMF,3817,,0,319 739 320
5322,AA,24,DFW,3670,SMF,3817,,0,M83
59171,US,5265,DFW,3670,SMF,3817,,0,M83
25060,FL,1316,DEN,3751,SMF,3817,Y,0,73W
56199,UA,5209,DEN,3751,SMF,3817,,0,320 739
63747,WN,4547,DEN,3751,SMF,3817,,0,733 73W 73H 73C 738
14104,B6,3029,JFK,3797,SMF,3817,,0,320
57700,UA,5209,SFO,3469,SMF,3817,Y,0,EM2
6764,AA,24,SEA,3577,SMF,3817,Y,0,737
11967,AS,439,SEA,3577,SMF,3817,,0,73H
25478,FL,1316,SEA,3577,SMF,3817,Y,0,73W
64426,WN,4547,SEA,3577,SMF,3817,,0,73W 73H 733 73C
25162,FL,1316,LAS,3877,SMF,3817,Y,0,73C 73H
63962,WN,4547,LAS,3877,SMF,3817,,0,73W 73H 733 73C 738
5007,AA,24,CLT,3876,SMF,3817,,0,321
58866,US,5265,CLT,3876,SMF,3817,,0,321
6580,AA,24,PHX,3462,SMF,3817,,0,319 320 321
60198,US,5265,PHX,3462,SMF,3817,,0,319 320 321
64306,WN,4547,PHX,3462,SMF,3817,,0,73W 733 73H
56843,UA,5209,IAH,3550,SMF,3817,,0,739 320 738
21446,DL,2009,MSP,3858,SMF,3817,,0,320
21858,DL,2009,SLC,3536,SMF,3817,,0,320 73H 738
64388,WN,4547,SAN,3731,SMF,3817,,0,73W 73C 733
56691,UA,5209,IAD,3714,SMF,3817,,0,320
25296,FL,1316,MDW,3747,SMF,3817,Y,0,73W
64134,WN,4547,MDW,3747,SMF,3817,,0,73W 73H
30648,HA,2688,HNL,3728,SMF,3817,,0,763
11846,AS,439,PDX,3720,SMF,3817,Y,0,DH4
64252,WN,4547,PDX,3720,SMF,3817,,0,73W 733 73C
24913,FL,1316,AUS,3673,SMF,3817,Y,0,73W
64480,WN,4547,SNA,3867,SMF,3817,,0,73W 73H
9104,AF,137,ATL,3682,MCI,3458,Y,0,M88 M90 757
10877,AM,321,ATL,3682,MCI,3458,Y,0,M88 M90 757
13009,AZ,596,ATL,3682,MCI,3458,Y,0,M88 M90
20176,DL,2009,ATL,3682,MCI,3458,,0,M88 M90 757
24877,FL,1316,ATL,3682,MCI,3458,,0,717
36403,KL,3090,ATL,3682,MCI,3458,Y,0,M90 757
61681,VS,5347,ATL,3682,MCI,3458,Y,0,M90 757
63459,WN,4547,ATL,3682,MCI,3458,,0,733 73W
21065,DL,2009,LAX,3484,MCI,3458,Y,0,E75
63977,WN,4547,LAX,3484,MCI,3458,,0,73W 738 733
6291,AA,24,ORD,3830,MCI,3458,Y,0,ER4 CR7 E75 ERD
57328,UA,5209,ORD,3830,MCI,3458,,0,73G 738
59931,US,5265,ORD,3830,MCI,3458,,0,CR7 ER4
5258,AA,24,DFW,3670,MCI,3458,,0,M80 M83
59107,US,5265,DFW,3670,MCI,3458,,0,M80 M83
24385,F9,2468,DEN,3751,MCI,3458,,0,319 320
25045,FL,1316,DEN,3751,MCI,3458,Y,0,73W
56150,UA,5209,DEN,3751,MCI,3458,,0,DH4
63724,WN,4547,DEN,3751,MCI,3458,,0,73W 73C 73H
57664,UA,5209,SFO,3469,MCI,3458,Y,0,CR7
6752,AA,24,SEA,3577,MCI,3458,Y,0,737
11943,AS,439,SEA,3577,MCI,3458,,0,73J
21230,DL,2009,MCO,3878,MCI,3458,Y,0,E75
64058,WN,4547,MCO,3878,MCI,3458,,0,733 73W 73C
63940,WN,4547,LAS,3877,MCI,3458,,0,738 73C 73W 73H
4960,AA,24,CLT,3876,MCI,3458,,0,319
58819,US,5265,CLT,3876,MCI,3458,,0,319
56348,UA,5209,EWR,3494,MCI,3458,Y,0,ERJ E70
6552,AA,24,PHX,3462,MCI,3458,,0,319
60170,US,5265,PHX,3462,MCI,3458,,0,319
64284,WN,4547,PHX,3462,MCI,3458,,0,73W 733 738 73C
56786,UA,5209,IAH,3550,MCI,3458,Y,0,ERJ E70 CRJ CR7
63566,WN,4547,BOS,3448,MCI,3458,,0,73W
21408,DL,2009,MSP,3858,MCI,3458,,0,320 319 M88 ERJ
25334,FL,1316,MSP,3858,MCI,3458,Y,0,73W 73C
64169,WN,4547,MSP,3858,MCI,3458,,0,73C 73W
20644,DL,2009,DTW,3645,MCI,3458,,0,M88 319 320
63800,WN,4547,FLL,3533,MCI,3458,,0,73W
6463,AA,24,PHL,3752,MCI,3458,Y,0,E70 E75 CRJ
60081,US,5265,PHL,3752,MCI,3458,Y,0,E70 E75 CRJ
21132,DL,2009,LGA,3697,MCI,3458,Y,0,CR7 E75 E70
63612,WN,4547,BWI,3849,MCI,3458,,0,73W 73C 733
21826,DL,2009,SLC,3536,MCI,3458,,0,319
25445,FL,1316,SAN,3731,MCI,3458,Y,0,738
64379,WN,4547,SAN,3731,MCI,3458,,0,73W 738
56654,UA,5209,IAD,3714,MCI,3458,Y,0,CR7 ERJ
5113,AA,24,DCA,3520,MCI,3458,Y,0,E70 E75
58969,US,5265,DCA,3520,MCI,3458,Y,0,E70 E75
63695,WN,4547,DCA,3520,MCI,3458,,0,73W
25552,FL,1316,TPA,3646,MCI,3458,Y,0,73C
64534,WN,4547,TPA,3646,MCI,3458,,0,73C 733
25269,FL,1316,MDW,3747,MCI,3458,Y,0,73W
64107,WN,4547,MDW,3747,MCI,3458,,0,73W 73H
64245,WN,4547,PDX,3720,MCI,3458,,0,733
63542,WN,4547,BNA,3690,MCI,3458,,0,73W 73C 733
25020,FL,1316,DAL,3502,MCI,3458,Y,0,73W 73C
63681,WN,4547,DAL,3502,MCI,3458,,0,73W 73C 733
25528,FL,1316,STL,3678,MCI,3458,Y,0,73C
64498,WN,4547,STL,3678,MCI,3458,,0,73W 73C
25108,FL,1316,HOU,3566,MCI,3458,Y,0,73W 733
63858,WN,4547,HOU,3566,MCI,3458,,0,73W 733
25351,FL,1316,MSY,3861,MCI,3458,Y,0,73W
64187,WN,4547,MSY,3861,MCI,3458,,0,73W
64205,WN,4547,OAK,3453,MCI,3458,,0,73W
55994,UA,5209,CLE,3486,MCI,3458,Y,0,DH4 ERJ
25131,FL,1316,IND,3585,MCI,3458,Y,0,73C
63890,WN,4547,IND,3585,MCI,3458,,0,733 73C
20499,DL,2009,CVG,3488,MCI,3458,,0,ERJ
9159,AF,137,ATL,3682,SNA,3867,Y,0,757
13039,AZ,596,ATL,3682,SNA,3867,Y,0,757
20244,DL,2009,ATL,3682,SNA,3867,,0,757
36457,KL,3090,ATL,3682,SNA,3867,Y,0,757
6333,AA,24,ORD,3830,SNA,3867,,0,738
57385,UA,5209,ORD,3830,SNA,3867,,0,73G 752 319
59973,US,5265,ORD,3830,SNA,3867,,0,738
5323,AA,24,DFW,3670,SNA,3867,,0,738
11627,AS,439,DFW,3670,SNA,3867,Y,0,738
59172,US,5265,DFW,3670,SNA,3867,,0,738
24411,F9,2468,DEN,3751,SNA,3867,,0,319
25061,FL,1316,DEN,3751,SNA,3867,Y,0,73W
56200,UA,5209,DEN,3751,SNA,3867,,0,73G 320 738 752
63748,WN,4547,DEN,3751,SNA,3867,,0,73W
57701,UA,5209,SFO,3469,SNA,3867,,0,320 319 738 73G
64435,WN,4547,SFO,3469,SNA,3867,,0,73W
6765,AA,24,SEA,3577,SNA,3867,Y,0,737
11968,AS,439,SEA,3577,SNA,3867,,0,73G 73H
25163,FL,1316,LAS,3877,SNA,3867,,0,73G
63963,WN,4547,LAS,3877,SNA,3867,,0,73W 73H
56398,UA,5209,EWR,3494,SNA,3867,,0,319 738 73G
6581,AA,24,PHX,3462,SNA,3867,,0,319 320 321
25408,FL,1316,PHX,3462,SNA,3867,Y,0,73W
60199,US,5265,PHX,3462,SNA,3867,,0,319 320 321
64307,WN,4547,PHX,3462,SNA,3867,,0,73W 73H
56844,UA,5209,IAH,3550,SNA,3867,,0,738 320 319 73G
21447,DL,2009,MSP,3858,SNA,3867,,0,319 757
21859,DL,2009,SLC,3536,SNA,3867,,0,319
6387,AA,24,PDX,3720,SNA,3867,Y,0,737
11847,AS,439,PDX,3720,SNA,3867,,0,73G
64447,WN,4547,SJC,3748,SNA,3867,,0,73H 73W
25117,FL,1316,HOU,3566,SNA,3867,Y,0,73W
63871,WN,4547,HOU,3566,SNA,3867,,0,73W
25366,FL,1316,OAK,3453,SNA,3867,Y,0,73W
64213,WN,4547,OAK,3453,SNA,3867,,0,73W
25508,FL,1316,SMF,3817,SNA,3867,Y,0,73W
64472,WN,4547,SMF,3817,SNA,3867,,0,73W
9145,AF,137,ATL,3682,RSW,3793,Y,0,M90 M88 757
11572,AS,439,ATL,3682,RSW,3793,Y,0,757 M88 M90
13032,AZ,596,ATL,3682,RSW,3793,Y,0,757
20223,DL,2009,ATL,3682,RSW,3793,,0,M90 757 M88
24893,FL,1316,ATL,3682,RSW,3793,,0,717
36442,KL,3090,ATL,3682,RSW,3793,Y,0,M88 757
61694,VS,5347,ATL,3682,RSW,3793,Y,0,757 M88
63475,WN,4547,ATL,3682,RSW,3793,,0,73C
6322,AA,24,ORD,3830,RSW,3793,,0,M80 738
43530,NK,4687,ORD,3830,RSW,3793,,0,319
57370,UA,5209,ORD,3830,RSW,3793,,0,738 320
59962,US,5265,ORD,3830,RSW,3793,,0,M80 738
5302,AA,24,DFW,3670,RSW,3793,,0,738
59151,US,5265,DFW,3670,RSW,3793,,0,738
63753,WN,4547,DFW,3670,RSW,3793,Y,0,738
24403,F9,2468,DEN,3751,RSW,3793,,0,319 320
56185,UA,5209,DEN,3751,RSW,3793,,0,738
14095,B6,3029,JFK,3797,RSW,3793,,0,320
482,3M,20710,MCO,3878,RSW,3793,,0,SF3
57101,UA,5209,MCO,3878,RSW,3793,Y,0,SF3
4995,AA,24,CLT,3876,RSW,3793,,0,320 321 319 737
58854,US,5265,CLT,3876,RSW,3793,,0,320 321 319 734
13999,B6,3029,EWR,3494,RSW,3793,,0,320
56385,UA,5209,EWR,3494,RSW,3793,,0,320 738 739
56825,UA,5209,IAH,3550,RSW,3793,,0,738
13947,B6,3029,BOS,3448,RSW,3793,,0,320
21437,DL,2009,MSP,3858,RSW,3793,,0,757 M90
51693,SY,4356,MSP,3858,RSW,3793,,0,738 73G
20683,DL,2009,DTW,3645,RSW,3793,,0,757 753
43398,NK,4687,DTW,3645,RSW,3793,,0,319
6489,AA,24,PHL,3752,RSW,3793,,0,319 E90 320
60107,US,5265,PHL,3752,RSW,3793,,0,319 E90 320
64261,WN,4547,PHL,3752,RSW,3793,,0,73C 733
14124,B6,3029,LGA,3697,RSW,3793,,0,320
21151,DL,2009,LGA,3697,RSW,3793,Y,0,CR9
24979,FL,1316,BWI,3849,RSW,3793,,0,717
63628,WN,4547,BWI,3849,RSW,3793,,0,73W 73C 733
5136,AA,24,DCA,3520,RSW,3793,Y,0,E75 E70
25033,FL,1316,DCA,3520,RSW,3793,,0,717
58991,US,5265,DCA,3520,RSW,3793,Y,0,E75 E70
63697,WN,4547,DCA,3520,RSW,3793,Y,0,717
25288,FL,1316,MDW,3747,RSW,3793,,0,717
64126,WN,4547,MDW,3747,RSW,3793,,0,73W 73H
64509,WN,4547,STL,3678,RSW,3793,,0,73W 73C
56005,UA,5209,CLE,3486,RSW,3793,,0,319 738 320
20901,DL,2009,IND,3585,RSW,3793,,0,E75
63893,WN,4547,IND,3585,RSW,3793,,0,73C 73W
64322,WN,4547,PIT,3570,RSW,3793,,0,73W 73C
20512,DL,2009,CVG,3488,RSW,3793,,0,M88
20454,DL,2009,CMH,3759,RSW,3793,Y,0,E70
63664,WN,4547,CMH,3759,RSW,3793,,0,73W
9147,AF,137,ATL,3682,SAT,3621,Y,0,757 M90 320
13034,AZ,596,ATL,3682,SAT,3621,Y,0,M90 757
20228,DL,2009,ATL,3682,SAT,3621,,0,757 M90 320
24895,FL,1316,ATL,3682,SAT,3621,,0,73G
36444,KL,3090,ATL,3682,SAT,3621,Y,0,M90 757
61696,VS,5347,ATL,3682,SAT,3621,Y,0,M90 757
63477,WN,4547,ATL,3682,SAT,3621,,0,73W
57005,UA,5209,LAX,3484,SAT,3621,Y,0,CR7
63984,WN,4547,LAX,3484,SAT,3621,,0,73W
6324,AA,24,ORD,3830,SAT,3621,Y,0,CR7 E75
57372,UA,5209,ORD,3830,SAT,3621,Y,0,CR7 E70
59964,US,5265,ORD,3830,SAT,3621,Y,0,CR7 E75
5307,AA,24,DFW,3670,SAT,3621,,0,M83 M80
59156,US,5265,DFW,3670,SAT,3621,,0,M83 M80
25057,FL,1316,DEN,3751,SAT,3621,Y,0,73W 73C
56188,UA,5209,DEN,3751,SAT,3621,,0,319
63741,WN,4547,DEN,3751,SAT,3621,,0,73C 73W 733
20982,DL,2009,JFK,3797,SAT,3621,,0,73H
57694,UA,5209,SFO,3469,SAT,3621,Y,0,CR7
11962,AS,439,SEA,3577,SAT,3621,,0,73H 73J
21240,DL,2009,MCO,3878,SAT,3621,Y,0,CR9
25236,FL,1316,MCO,3878,SAT,3621,Y,0,73W
64073,WN,4547,MCO,3878,SAT,3621,,0,73H 73W
25159,FL,1316,LAS,3877,SAT,3621,Y,0,73W 733
63956,WN,4547,LAS,3877,SAT,3621,,0,73W 73H 733
4997,AA,24,CLT,3876,SAT,3621,,0,319
58856,US,5265,CLT,3876,SAT,3621,,0,319
56389,UA,5209,EWR,3494,SAT,3621,,0,739 73G
6572,AA,24,PHX,3462,SAT,3621,Y,0,CR9
60190,US,5265,PHX,3462,SAT,3621,Y,0,CR9
64300,WN,4547,PHX,3462,SAT,3621,,0,73W 73C
56830,UA,5209,IAH,3550,SAT,3621,,0,738 319 73G 739 320
21439,DL,2009,MSP,3858,SAT,3621,Y,0,CR9 E75 E70
20685,DL,2009,DTW,3645,SAT,3621,,0,320
6491,AA,24,PHL,3752,SAT,3621,,0,E90
60109,US,5265,PHL,3752,SAT,3621,,0,E90
24981,FL,1316,BWI,3849,SAT,3621,Y,0,73W
63630,WN,4547,BWI,3849,SAT,3621,,0,73W
21852,DL,2009,SLC,3536,SAT,3621,,0,320
25448,FL,1316,SAN,3731,SAT,3621,Y,0,73W
64385,WN,4547,SAN,3731,SAT,3621,,0,73W
56682,UA,5209,IAD,3714,SAT,3621,Y,0,CR7 E70
25561,FL,1316,TPA,3646,SAT,3621,Y,0,73W
64546,WN,4547,TPA,3646,SAT,3621,,0,73W 73C
25290,FL,1316,MDW,3747,SAT,3621,Y,0,73W
64128,WN,4547,MDW,3747,SAT,3621,,0,73W
63552,WN,4547,BNA,3690,SAT,3621,,0,73W
25023,FL,1316,DAL,3502,SAT,3621,Y,0,73C 73W 735
63684,WN,4547,DAL,3502,SAT,3621,,0,73W 735 73C 733
25537,FL,1316,STL,3678,SAT,3621,Y,0,73C
64511,WN,4547,STL,3678,SAT,3621,,0,73C 73W
25116,FL,1316,HOU,3566,SAT,3621,,1,735
63870,WN,4547,HOU,3566,SAT,3621,,0,73C 73W 735
9043,AF,137,ATL,3682,CLE,3486,Y,0,717 CR9
10860,AM,321,ATL,3682,CLE,3486,Y,0,717
20094,DL,2009,ATL,3682,CLE,3486,,0,717 M88
36341,KL,3090,ATL,3682,CLE,3486,Y,0,717 CR9
55801,UA,5209,ATL,3682,CLE,3486,Y,0,ERJ
56961,UA,5209,LAX,3484,CLE,3486,,0,738 320 319 739
6244,AA,24,ORD,3830,CLE,3486,Y,0,ER4 CR7 ERD
57277,UA,5209,ORD,3830,CLE,3486,,0,73G 738
59886,US,5265,ORD,3830,CLE,3486,,0,ER4 CR7 ERD
5187,AA,24,DFW,3670,CLE,3486,,0,319
56216,UA,5209,DFW,3670,CLE,3486,Y,0,ERJ
59037,US,5265,DFW,3670,CLE,3486,,0,319
24360,F9,2468,DEN,3751,CLE,3486,,0,320
56097,UA,5209,DEN,3751,CLE,3486,,0,320 738 319
5602,AA,24,JFK,3797,CLE,3486,Y,0,ER4
20932,DL,2009,JFK,3797,CLE,3486,,0,CRJ ERJ
59422,US,5265,JFK,3797,CLE,3486,Y,0,ER4
57638,UA,5209,SFO,3469,CLE,3486,,0,739 738 320
57088,UA,5209,MCO,3878,CLE,3486,,0,73G 320 738
56940,UA,5209,LAS,3877,CLE,3486,,0,739 738
63923,WN,4547,LAS,3877,CLE,3486,,0,73W
4912,AA,24,CLT,3876,CLE,3486,,0,319
56015,UA,5209,CLT,3876,CLE,3486,Y,0,ERJ
58770,US,5265,CLT,3876,CLE,3486,,0,319
56305,UA,5209,EWR,3494,CLE,3486,,0,738 319 73G 320 739
57457,UA,5209,PHX,3462,CLE,3486,,0,320 738 319
56727,UA,5209,IAH,3550,CLE,3486,,0,320 738 73G
6019,AA,24,MIA,3576,CLE,3486,Y,0,ER4
59693,US,5265,MIA,3576,CLE,3486,,0,ER4
55877,UA,5209,BOS,3448,CLE,3486,,0,738
21362,DL,2009,MSP,3858,CLE,3486,Y,0,CRJ ERJ CR7 CR9
57174,UA,5209,MSP,3858,CLE,3486,Y,0,ERJ
20600,DL,2009,DTW,3645,CLE,3486,Y,0,CRJ CR7 ERJ
56441,UA,5209,FLL,3533,CLE,3486,,0,320 73G
6424,AA,24,PHL,3752,CLE,3486,Y,0,CRJ E70 CR9 E75
60043,US,5265,PHL,3752,CLE,3486,Y,0,CRJ E70 CR9 E75
21112,DL,2009,LGA,3697,CLE,3486,Y,0,CR7
57033,UA,5209,LGA,3697,CLE,3486,Y,0,ERJ E70
24951,FL,1316,BWI,3849,CLE,3486,Y,0,733
55926,UA,5209,BWI,3849,CLE,3486,Y,0,ERJ DH3
63594,WN,4547,BWI,3849,CLE,3486,,0,73C 733 73W
56613,UA,5209,IAD,3714,CLE,3486,,0,DH4
56069,UA,5209,DCA,3520,CLE,3486,Y,0,ERJ E70
57799,UA,5209,TPA,3646,CLE,3486,,0,73G
25251,FL,1316,MDW,3747,CLE,3486,,0,73W
64089,WN,4547,MDW,3747,CLE,3486,,0,73W 73C
55859,UA,5209,BNA,3690,CLE,3486,Y,0,ERJ
63529,WN,4547,BNA,3690,CLE,3486,,0,73W
55816,UA,5209,AUS,3673,CLE,3486,Y,0,CR7
57768,UA,5209,STL,3678,CLE,3486,Y,0,ER4 ERJ
57183,UA,5209,MSY,3861,CLE,3486,Y,0,ERJ
57081,UA,5209,MCI,3458,CLE,3486,Y,0,ERJ DH4
57559,UA,5209,RSW,3793,CLE,3486,,0,319 738 320
56878,UA,5209,IND,3585,CLE,3486,Y,0,E70 DH3 ERJ
56021,UA,5209,CMH,3759,CLE,3486,Y,0,DH2 ERJ
9091,AF,137,ATL,3682,IND,3585,Y,0,320 M88 M90
10872,AM,321,ATL,3682,IND,3585,Y,0,M88 M90
13002,AZ,596,ATL,3682,IND,3585,Y,0,320
20155,DL,2009,ATL,3682,IND,3585,,0,M88 320 M90  319
24871,FL,1316,ATL,3682,IND,3585,,0,717
36390,KL,3090,ATL,3682,IND,3585,Y,0,M88 M90
60977,VA,5360,ATL,3682,IND,3585,Y,0,M88 320 M90 319
61674,VS,5347,ATL,3682,IND,3585,Y,0,M88 M90
63453,WN,4547,ATL,3682,IND,3585,Y,0,717
5712,AA,24,LAX,3484,IND,3585,,0,738
11710,AS,439,LAX,3484,IND,3585,Y,0,738
21058,DL,2009,LAX,3484,IND,3585,,0,320
59504,US,5265,LAX,3484,IND,3585,,0,738
6278,AA,24,ORD,3830,IND,3585,Y,0,ER4 ERD E75 CR7
57316,UA,5209,ORD,3830,IND,3585,Y,0,ERJ CRJ CR7 E70
59918,US,5265,ORD,3830,IND,3585,Y,0,ER4 ERD E75 CR7
5237,AA,24,DFW,3670,IND,3585,,0,M80 M83
59086,US,5265,DFW,3670,IND,3585,,0,M80 M83
24379,F9,2468,DEN,3751,IND,3585,,0,320 319
25042,FL,1316,DEN,3751,IND,3585,Y,0,73C
56137,UA,5209,DEN,3751,IND,3585,Y,0,ERJ E70 CR7
63719,WN,4547,DEN,3751,IND,3585,,0,73C 73W 733
5619,AA,24,JFK,3797,IND,3585,Y,0,ER4
20951,DL,2009,JFK,3797,IND,3585,,0,CR9
59434,US,5265,JFK,3797,IND,3585,,0,ER4
57655,UA,5209,SFO,3469,IND,3585,,0,319
21223,DL,2009,MCO,3878,IND,3585,Y,0,CR9
25221,FL,1316,MCO,3878,IND,3585,,0,717
64054,WN,4547,MCO,3878,IND,3585,,0,73W 73C 733
25149,FL,1316,LAS,3877,IND,3585,Y,0,73C 73W
63934,WN,4547,LAS,3877,IND,3585,,0,73W
4947,AA,24,CLT,3876,IND,3585,,0,319
58806,US,5265,CLT,3876,IND,3585,,0,319
56336,UA,5209,EWR,3494,IND,3585,Y,0,ERJ E70
6544,AA,24,PHX,3462,IND,3585,,0,320 319
60163,US,5265,PHX,3462,IND,3585,,0,320 319
64280,WN,4547,PHX,3462,IND,3585,,0,73W 73C 733
56768,UA,5209,IAH,3550,IND,3585,,0,319
6051,AA,24,MIA,3576,IND,3585,Y,0,ER4
59723,US,5265,MIA,3576,IND,3585,,0,ER4
20343,DL,2009,BOS,3448,IND,3585,Y,0,E75
21394,DL,2009,MSP,3858,IND,3585,,0,M90 320 ERJ M88
20631,DL,2009,DTW,3645,IND,3585,,0,M88 320 319
63796,WN,4547,FLL,3533,IND,3585,,0,73W 73C
6450,AA,24,PHL,3752,IND,3585,,0,E90 319
60068,US,5265,PHL,3752,IND,3585,,0,E90 319
21129,DL,2009,LGA,3697,IND,3585,,0,E75 CR7
24960,FL,1316,BWI,3849,IND,3585,Y,0,73C 73W
63606,WN,4547,BWI,3849,IND,3585,,0,73W 73C 733
21819,DL,2009,SLC,3536,IND,3585,,0,320 319
56642,UA,5209,IAD,3714,IND,3585,Y,0,CR7 ERJ E70
5104,AA,24,DCA,3520,IND,3585,Y,0,E70 E75 CRJ
58960,US,5265,DCA,3520,IND,3585,,0,CRJ
21912,DL,2009,TPA,3646,IND,3585,Y,0,E75
25550,FL,1316,TPA,3646,IND,3585,,0,717
64531,WN,4547,TPA,3646,IND,3585,,0,733 73C 73W
63850,WN,4547,HOU,3566,IND,3585,,0,73C 733
21643,DL,2009,RDU,3626,IND,3585,Y,0,CRJ
